episode,epsilon,reward,reward_ma
3377,0.36236559139784946,-65.12544051021933,-68.54833391737071
3378,0.3622655663915979,-57.59172904278832,-68.50565264918204
3379,0.3621655413853463,-61.59136062982017,-67.97895751809932
3380,0.3620655163790948,-120.09553572048821,-68.97306319739961
3381,0.3619654913728432,-41.389654673877914,-68.44001525575469
3382,0.36186546636659167,-56.32730029967453,-68.72549699206027
3383,0.36176544136034006,-50.88850844310152,-68.62061316448931
3384,0.3616654163540885,-76.08982185813649,-68.61273661784891
3385,0.36156539134783694,-41.99939450596028,-68.38759928259594
3386,0.3614653663415854,-76.55257797078124,-68.30120769989693
3387,0.3613653413353338,-66.01434606801804,-68.54632097980486
3388,0.36126531632908226,-57.59761351806766,-68.48481412531675
3389,0.3611652913228307,-74.4892330851018,-68.61013110376983
3390,0.36106526631657915,-104.20259111602479,-68.79622531159669
3391,0.3609652413103276,-63.835251401043074,-68.70703980931589
3392,0.360865216304076,-63.904361436450976,-69.1257091958213
3393,0.3607651912978245,-98.70363791235914,-69.12961500932529
3394,0.36066516629157286,-76.7185559831171,-69.45926449352096
3395,0.36056514128532136,-23.51253739621881,-68.64676736591754
3396,0.36046511627906974,-59.23166686102231,-69.30248467360254
3397,0.3603650912728182,-38.949382202466744,-68.63116858280826
3398,0.3602650662665666,-75.03558297553658,-68.2187308182994
3399,0.36016504126031507,-39.706670483284654,-67.65647074816877
3400,0.3600650162540635,-107.46569450768314,-67.69436514661187
3401,0.35996499124781195,-107.967841457294,-68.14870582074784
3402,0.3598649662415604,-25.596495209905527,-67.58956968490588
3403,0.3597649412353088,-72.8220999893547,-67.32112848151027
3404,0.3596649162290573,-40.55969621636079,-66.95992739439853
3405,0.35956489122280566,-59.576460998268075,-66.83972723486923
3406,0.35946486621655416,-54.5279550901749,-66.49025401908915
3407,0.35936484121030254,-123.28759521301507,-67.07433568637916
3408,0.35926481620405104,-94.19547717222255,-67.18499283814775
3409,0.3591647911977994,-68.76274550213896,-67.03344438706836
3410,0.35906476619154787,-61.2698262251215,-67.20070928854638
3411,0.3589647411852963,-107.74371690388158,-68.00339876204035
3412,0.35886471617904475,-39.28029780334775,-67.85687090107862
3413,0.3587646911727932,-39.81545047631338,-67.67453203769207
3414,0.35866466616654163,-38.108465633958986,-67.41116673419471
3415,0.3585646411602901,-38.13580229587943,-66.6689190657287
3416,0.35846461615403846,-62.48125212816376,-66.49043699082081
3417,0.35836459114778696,-82.37176003382346,-66.27937277793838
3418,0.35826456614153535,-39.485660244803896,-65.97730283528234
3419,0.35816454113528384,-93.81919461767134,-66.28579397770187
3420,0.35806451612903223,-50.24333161577393,-66.02420826405861
3421,0.35796449112278067,-58.38627569667503,-65.6480252178161
3422,0.3578644661165291,-101.37012783505484,-66.12153033457612
3423,0.35776444111027755,-96.40356124731879,-66.01234345299436
3424,0.357664416104026,-35.01667922676431,-65.34213648720127
3425,0.35756439109777444,-80.21460806660832,-65.53045973747732
3426,0.3574643660915229,-111.30542114571008,-66.13403431258483
3427,0.3573643410852713,-53.39650130642378,-65.92872402236817
3428,0.35726431607901976,-56.48665539904667,-66.0683840873974
3429,0.35716429107276815,-95.10482477915451,-66.13097604232806
3430,0.35706426606651664,-51.08330607723863,-66.05577176961913
3431,0.35696424106026503,2.818116267886836,-65.2440401006102
3432,0.3568642160540135,-100.42656360221552,-65.63461423943521
3433,0.3567641910477619,-21.27109992342006,-64.6367642627998
3434,0.35666416604151036,-6.748342410097337,-64.04316260748209
3435,0.3565641410352588,-61.417773390120594,-64.05664655089275
3436,0.35646411602900724,-57.94561817360183,-64.26377293404018
3437,0.3563640910227557,-55.12194291651638,-64.37763364962105
3438,0.3562640660165041,-61.20080536092806,-64.2679734390275
3439,0.35616404101025256,-55.9932754110033,-64.39132057281115
3440,0.35606401600400095,-79.7950236353252,-64.79821670862496
3441,0.35596399099774945,-65.67570395161017,-64.82864078265808
3442,0.35586396599149783,-107.67537861738789,-65.2544600429575
3443,0.35576394098524633,-62.32479255745437,-65.13255378171664
3444,0.3556639159789947,-93.33027174294448,-65.54859621790395
3445,0.3555638909727432,-41.1551528925075,-65.18888332464496
3446,0.3554638659664916,-71.56266108243491,-65.43279719753903
3447,0.35536384096024004,-48.81080854290149,-65.27180800095633
3448,0.3552638159539885,-31.13556864178924,-64.99428043321704
3449,0.3551637909477369,-67.05666004249746,-64.92155915158004
3450,0.35506376594148537,-33.069644784860884,-64.27247986024886
3451,0.3549637409352338,-64.59545002428192,-63.98045117430489
3452,0.35486371592898225,-80.2909233821084,-64.68538742608277
3453,0.35476369092273063,-37.77989618770556,-64.88108705711215
3454,0.35466366591647913,-67.67001414018374,-65.30197715086055
3455,0.3545636409102275,-42.880256252565374,-65.37125796751262
3456,0.354463615903976,-112.00763397350954,-66.22722869419343
3457,0.3543635908977244,-60.799145474470166,-66.17664309358048
3458,0.3542635658914729,-13.350800359408787,-65.629259985736
3459,0.3541635408852213,-120.69684753674024,-65.96536870990344
3460,0.3540635158789697,-92.41419715327362,-66.1791079532085
3461,0.35396349087271817,-90.05409570254554,-66.17197183866085
3462,0.3538634658664666,-100.51125681754033,-66.09891268550143
3463,0.35376344086021505,-61.3206958693502,-65.93458502191723
3464,0.3536634158539635,-101.94790334627409,-66.15150408274641
3465,0.35356339084771193,-86.52032299881688,-66.827111172326
3466,0.3534633658414603,-34.5219437686731,-66.21262210343428
3467,0.3533633408352088,-42.1060210101463,-65.71068538921169
3468,0.3532633158289572,-57.11215801760848,-65.36757489577305
3469,0.3531632908227057,-75.34780325446492,-65.85040897520179
3470,0.3530632658164541,-60.95638989041516,-65.78100526273535
3471,0.3529632408102025,-31.027781787929378,-65.09825937988428
3472,0.35286321580395097,-43.06253305029202,-64.7918137455978
3473,0.3527631907976994,-44.51036249133824,-64.54083383268903
3474,0.35266316579144785,-83.22989510817409,-64.66903120675643
3475,0.3525631407851963,-32.40067883955675,-64.21234205597789
3476,0.35246311577894474,-75.317896478487,-64.67169408536301
3477,0.3523630907726931,-15.698645216841264,-64.17742613242923
3478,0.3522630657664416,-75.30719511677268,-64.35458079316908
3479,0.35216304076019,-64.84876122337194,-64.3871547991046
3480,0.3520630157539385,-49.33672084661269,-63.679566650365835
3481,0.3519629907476869,-87.86513369267217,-64.14432144055378
3482,0.3518629657414354,-61.40259027230284,-64.19507434028006
3483,0.35176294073518377,-31.39124445567348,-64.00010170040578
3484,0.3516629157289322,-57.29265566483132,-63.81213003847273
3485,0.35156289072268065,-94.16144021204826,-64.33375049553361
3486,0.3514628657164291,-92.43015767279037,-64.4925262925537
3487,0.35136284071017754,-68.10744403317891,-64.5134572722053
3488,0.351262815703926,-60.09823214169428,-64.53846345844157
3489,0.3511627906976744,-70.48362512436971,-64.49840737883426
3490,0.3510627656914228,-57.35202807166716,-64.02990174839067
3491,0.3509627406851713,-36.770567283028946,-63.75925490721053
3492,0.3508627156789197,11.302326721772715,-63.0071880256283
3493,0.3507626906726682,-51.43417216929461,-62.53449336819765
3494,0.3506626656664166,-58.81455609657117,-62.355453369332196
3495,0.35056264066016507,-88.83275560644655,-63.008655551434465
3496,0.35046261565391346,-50.422301673851095,-62.92056189956276
3497,0.3503625906476619,-71.20608398395441,-63.24312891737763
3498,0.35026256564141034,-54.448444673005,-63.03725753435232
3499,0.3501625406351588,-86.73926109699163,-63.50758344048939
3500,0.3500625156289072,-60.92552480838022,-63.04218174349636
3501,0.34996249062265566,-61.1763318808891,-62.57426664773232
3502,0.3498624656164041,-70.93215096010681,-63.027623205234335
3503,0.3497624406101525,-38.27097783828813,-62.682111983723665
3504,0.349662415603901,-57.22541789522927,-62.84876920051234
3505,0.3495623905976494,-35.33517375646705,-62.606356328094336
3506,0.34946236559139787,-17.80239709199875,-62.23910074811257
3507,0.34936234058514626,-65.66592466780021,-61.66288404266042
3508,0.3492623155788947,-42.7095190255897,-61.1480244611941
3509,0.34916229057264314,-66.51100833177337,-61.12550708949044
3510,0.3490622655663916,-33.05531155328411,-60.84336194277206
3511,0.34896224056014,-37.37589394459369,-60.139683713179195
3512,0.34886221555388847,-102.23886305596335,-60.76926936570534
3513,0.3487621905476369,-75.79851037326208,-61.129099964674836
3514,0.3486621655413853,-49.88651100910735,-61.246880418426315
3515,0.3485621405351338,-86.41229941945699,-61.72964538966209
3516,0.3484621155288822,-51.56819640193445,-61.620514832399806
3517,0.3483620905226307,-82.71163149072477,-61.62391354696881
3518,0.34826206551637906,-17.663527518455332,-61.40569221970532
3519,0.34816204051012756,-91.43093241011034,-61.38180959762972
3520,0.34806201550387594,-11.365160962533814,-60.99302789109732
3521,0.3479619904976244,-47.853417217590945,-60.887699306306466
3522,0.3478619654913728,-30.583820058581203,-60.17983622854174
3523,0.34776194048512127,-45.26417560324565,-59.668442372101
3524,0.3476619154788697,-48.42560215710154,-59.80253160140438
3525,0.34756189047261815,-93.80155585909188,-59.93840107932922
3526,0.3474618654663666,-40.625253842149874,-59.23159940629361
3527,0.347361840460115,-63.58179464066406,-59.33345233963601
3528,0.3472618154538635,-34.24433066489769,-59.11102909229452
3529,0.34716179044761186,-72.66380834158836,-58.88661892791886
3530,0.34706176544136036,-68.61448622528407,-59.06193072939931
3531,0.34696174043510875,-83.357838454305,-59.92369027662124
3532,0.34686171542885724,-108.68174474677112,-60.00624208806679
3533,0.34676169042260563,13.73484145431864,-59.656182674289404
3534,0.34666166541635407,-40.730095713337604,-59.996000207321806
3535,0.3465616404101025,-117.63555707354448,-60.55817804415604
3536,0.34646161540385095,-121.35085195101968,-61.19223038193022
3537,0.3463615903975994,-91.3892612608028,-61.55490356537309
3538,0.34626156539134784,-30.174765116882675,-61.24464316293263
3539,0.3461615403850963,-59.57208485452931,-61.280431257367894
3540,0.34606151537884466,-68.89261932456951,-61.171407214260334
3541,0.34596149037259316,-77.2712210503673,-61.28736238524791
3542,0.34586146536634155,-21.719593443525305,-60.42780453350928
3543,0.34576144036009004,-45.3437121544776,-60.257993729479516
3544,0.34566141535383843,-75.24906787860783,-60.07718169083615
3545,0.34556139034758687,-26.81702928472227,-59.933800454758305
3546,0.3454613653413353,-43.67792357000434,-59.65495307963399
3547,0.34536134033508376,-15.459108883817315,-59.321436083043146
3548,0.3452613153288322,-55.16332557713824,-59.56171365239664
3549,0.34516129032258064,-13.293792909806683,-59.024084981069734
3550,0.3450612653163291,-18.036249349206592,-58.87375102671318
3551,0.34496124031007747,-37.12386390748857,-58.59903516554525
3552,0.34486121530382596,-37.6823133905758,-58.17294906562993
3553,0.34476119029757435,-61.707282936341635,-58.41222293311628
3554,0.34466116529132285,-68.50399740377047,-58.42056276575216
3555,0.34456114028507123,-43.2598988854242,-58.42435919208074
3556,0.34446111527881973,-93.60534643265754,-58.24033631667223
3557,0.3443610902725681,-19.54504220092553,-57.82779528393677
3558,0.34426106526631656,-82.12221882127119,-58.5155094685554
3559,0.344161040260065,-78.09069046078626,-58.08944789779585
3560,0.34406101525381344,-13.791457936694009,-57.30322050563006
3561,0.3439609902475619,-79.93596898315012,-57.20203923843611
3562,0.3438609652413103,-29.94108017970697,-56.49633747205778
3563,0.34376094023505877,-28.772116032269633,-56.17085167368697
3564,0.34366091522880715,-56.34221630824341,-55.71479480330667
3565,0.34356089022255565,-4.0347284347828065,-54.88993885766633
3566,0.34346086521630403,-29.020794451556892,-54.83492736449516
3567,0.34336084021005253,-59.7732717369314,-55.01159987176301
3568,0.3432608152038009,-89.69039734291783,-55.3373822650161
3569,0.3431607901975494,-39.93993377649924,-54.98330357023646
3570,0.3430607651912978,-26.096047770587756,-54.63470014903818
3571,0.34296074018504624,-32.25615869077571,-54.646983918066645
3572,0.3428607151787947,-46.57766120226346,-54.682135199586355
3573,0.3427606901725431,-82.00571803113968,-55.05708875498436
3574,0.34266066516629157,-85.12053336115058,-55.07599513751413
3575,0.34256064016004,-81.91393085165845,-55.57112765763515
3576,0.34246061515378845,-25.796517059460463,-55.07591386344488
3577,0.34236059014753684,-47.476298140780465,-55.39369039268428
3578,0.34226056514128533,-4.703832924233538,-54.687656770758885
3579,0.3421605401350337,-63.60787721214076,-54.67524793064658
3580,0.3420605151287822,-49.11159112642977,-54.67299663344475
3581,0.3419604901225306,-54.601292197274745,-54.34035821849077
3582,0.34186046511627904,-21.2666324802697,-53.93899864057043
3583,0.3417604401100275,-73.76394821731444,-54.36272567818684
3584,0.3416604151037759,-49.656424134181606,-54.28636336288036
3585,0.34156039009752437,-115.13608984313029,-54.49610985919117
3586,0.3414603650912728,-28.643263813273077,-53.858240920595996
3587,0.34136034008502125,-4.076081069546021,-53.21792729095967
3588,0.3412603150787697,-75.82391847346153,-53.37518415427735
3589,0.34116029007251814,-34.80975833498344,-53.01844548638348
3590,0.3410602650662665,-111.38327953003567,-53.55875800096717
3591,0.340960240060015,-82.01312661137976,-54.01118359425068
3592,0.3408602150537634,-28.104152602974928,-54.40524838749815
3593,0.3407601900475119,-56.024817440317534,-54.451154840208375
3594,0.3406601650412603,-54.40881433934232,-54.40709742263609
3595,0.34056014003500873,-78.81309749937648,-54.306900841565394
3596,0.34046011502875717,-46.31889324799552,-54.26586675730683
3597,0.3403600900225056,-50.742911404013796,-54.06123503150743
3598,0.34026006501625405,-48.83790449351204,-54.0051296297125
3599,0.3401600400100025,-57.46389455099481,-53.71237596425253
3600,0.34006001500375094,-72.90023572332699,-53.832123073402
3601,0.3399599899974993,-80.87799126475961,-54.0291396672407
3602,0.3398599649912478,-68.37191248550822,-54.003537282494705
3603,0.3397599399849962,-73.52978097690487,-54.35612531388088
3604,0.3396599149787447,-19.000976853290688,-53.973880903461506
3605,0.3395598899724931,-31.223295843801473,-53.93276212433484
3606,0.3394598649662416,-77.57424731642053,-54.53048062657906
3607,0.33935983995999,-52.972094994994876,-54.40354232985101
3608,0.3392598149537384,-76.44703766157343,-54.740917516210835
3609,0.33915978994748686,-48.398204691657384,-54.55978947980969
3610,0.3390597649412353,-71.39655775021808,-54.94320194177902
3611,0.33895973993498374,-11.113468822388924,-54.68057769055697
3612,0.3388597149287322,-72.26926391973963,-54.380881699194745
3613,0.3387596899224806,-49.22437116225463,-54.115140307084665
3614,0.338659664916229,2.7531805660595694,-53.58874339133299
3615,0.3385596399099775,-41.18553464445291,-53.13647574358296
3616,0.3384596149037259,-45.119104584469994,-53.07198482540831
3617,0.3383595898974744,-84.11062910798296,-53.08597480158089
3618,0.3382595648912228,-48.0910309269335,-53.39024983566567
3619,0.3381595398849712,-56.64541410700413,-53.04239465263461
3620,0.33805951487871966,-40.636803106841796,-53.33511107407769
3621,0.3379594898724681,-63.82552075982118,-53.494832109499995
3622,0.33785946486621654,12.253464002153457,-53.06645926889265
3623,0.337759439859965,-49.476301338350964,-53.108580526243706
3624,0.3376594148537134,-18.735397657082764,-52.81167848124352
3625,0.33755938984746187,-77.61337058058436,-52.64979662845843
3626,0.3374593648412103,-50.607610394821215,-52.749620193985145
3627,0.3373593398349587,-42.11600841387593,-52.53496233171727
3628,0.3372593148287072,-69.0973682534788,-52.88349270760308
3629,0.3371592898224556,-45.54420340576036,-52.6122966582448
3630,0.3370592648162041,-72.60009923242959,-52.652152788316265
3631,0.33695923980995246,-45.772820794758225,-52.27630261172079
3632,0.3368592148037009,-28.063733483369564,-51.47012249908678
3633,0.33675918979744934,-52.36972215759527,-52.13116813520591
3634,0.3366591647911978,-81.62271004530818,-52.54009427852562
3635,0.3365591397849462,-44.988251210177026,-51.81362121989195
3636,0.33645911477869467,-49.26930779031512,-51.0928057782849
3637,0.3363590897724431,-53.2319987111701,-50.71123315278857
3638,0.3362590647661915,-9.486131315197824,-50.50434681477172
3639,0.33615903975994,-48.63525287501876,-50.39497849497662
3640,0.3360590147536884,-56.8207107412387,-50.274259409143305
3641,0.3359589897474369,-20.635700766047304,-49.70790420630011
3642,0.33585896474118526,-7.998293755052856,-49.57069120941538
3643,0.33575893973493376,-62.96973662084463,-49.74695145407905
3644,0.33565891472868215,-60.65410804105444,-49.601001855703515
3645,0.3355588897224306,-39.86464531691762,-49.73147801602547
3646,0.33545886471617903,-34.37807111942639,-49.63847949151969
3647,0.33535883970992747,-57.593300788547154,-50.05982141056699
3648,0.3352588147036759,-51.85276250850123,-50.026715779880625
3649,0.33515878969742435,-44.322418132711086,-50.33700203210966
3650,0.3350587646911728,-36.23145568544438,-50.51895409547205
3651,0.3349587396849212,-21.268872750333205,-50.36040418390049
3652,0.3348587146786697,-57.736646998854326,-50.56094751998327
3653,0.33475868967241806,-42.44612603279696,-50.36833595094783
3654,0.33465866466616656,-49.218461995100576,-50.175480596861135
3655,0.33455863965991495,-57.35552099068902,-50.31643681791378
3656,0.33445861465366344,-59.39493205253941,-49.974332674112595
3657,0.33435858964741183,-39.867145334406025,-50.1775537054474
3658,0.33425856464116027,-58.83978659382588,-49.94472938317294
3659,0.3341585396349087,-7.13413826869354,-49.23516386125202
3660,0.33405851462865715,-11.216112633099947,-49.20941040821608
3661,0.3339584896224056,-93.76142566142404,-49.34766497499882
3662,0.33385846461615404,-35.60717476124638,-49.40432592081421
3663,0.3337584396099025,-44.76974623834288,-49.56430222287495
3664,0.33365841460365087,6.617464875357342,-48.93470541103894
3665,0.33355838959739936,-39.25027943808773,-49.286860921071984
3666,0.33345836459114775,-34.37764960192291,-49.34042947257565
3667,0.33335833958489625,-75.041247513817,-49.49310923034451
3668,0.33325831457864463,-43.047741580845816,-49.026682672723794
3669,0.3331582895723931,-40.58696575091135,-49.033152992467905
3670,0.3330582645661415,-34.36297364607253,-49.11582225122275
3671,0.33295823955988996,-93.82989206312581,-49.731559584946254
3672,0.3328582145536384,-39.054448225251456,-49.65632745517613
3673,0.33275818954738684,-72.75647658884333,-49.563835040753176
3674,0.3326581645411353,-39.00492798661204,-49.102678987007785
3675,0.33255813953488367,-41.03672752672941,-48.6939069537585
3676,0.33245811452863216,-32.82726603963195,-48.764214443560206
3677,0.33235808952238055,-59.50373180995117,-48.884488780251914
3678,0.33225806451612905,-18.7105833676953,-49.02455628468654
3679,0.33215803950987743,-36.65120247861161,-48.75498953735125
3680,0.33205801450362593,-21.477665267472727,-48.47865027876168
3681,0.3319579894973743,-54.953066913963106,-48.48216802592856
3682,0.33185796449112276,-40.79585653115255,-48.677460266437386
3683,0.3317579394848712,-52.307957168406894,-48.462900355948314
3684,0.33165791447861964,6.192822281971466,-47.904407891786775
3685,0.3315578894723681,-29.377112031345224,-47.04681811366893
3686,0.3314578644661165,22.368125007561844,-46.53670422546058
3687,0.33135783945986497,-77.49262986800576,-47.27086971344518
3688,0.33125781445361335,-65.00326377050851,-47.16266316641564
3689,0.33115778944736185,-44.188210504643756,-47.256447688112246
3690,0.33105776444111024,-67.43517781676483,-46.81696667097955
3691,0.33095773943485873,-22.1329005769504,-46.21816441063525
3692,0.3308577144286071,-63.10625974166112,-46.56818548202211
3693,0.3307576894223556,-32.947171339502134,-46.33740902101396
3694,0.330657664416104,-23.32963956576654,-46.0266172732782
3695,0.33055763940985244,-62.87535330547344,-45.86723983133916
3696,0.3304576144036009,-10.35431746555117,-45.50759407351473
3697,0.3303575893973493,-31.79496955691463,-45.31811465504373
3698,0.33025756439109777,-32.37644645579652,-45.15350007466658
3699,0.3301575393848462,-18.7788750447354,-44.76664987960398
3700,0.33005751437859465,-84.60179280189972,-44.88366545038971
3701,0.32995748937234304,-33.44678248749949,-44.40935336261711
3702,0.32985746436609154,-34.933137830331646,-44.07496561606535
3703,0.3297574393598399,-116.00657844400355,-44.499733590736334
3704,0.3296574143535884,-64.98440326655157,-44.959567854868936
3705,0.3295573893473368,-32.97796901263676,-44.9771145865573
3706,0.32945736434108525,-27.602636733068636,-44.47739848072377
3707,0.3293573393348337,-65.56451974411158,-44.603322728214934
3708,0.32925731432858213,-63.03992929125599,-44.46925164451177
3709,0.32915728932233057,-107.54498154994616,-45.060719413094645
3710,0.329057264316079,4.488944162546332,-44.30186439396701
3711,0.32895723930982745,-78.41614265823301,-44.974891132325446
3712,0.32885721430357584,-97.68550800372704,-45.22905357316533
3713,0.32875718929732434,-74.87683474032997,-45.48557820894607
3714,0.3286571642910727,-36.147893436388564,-45.87458894897056
3715,0.3285571392848212,-86.14002855562575,-46.32413388808228
3716,0.3284571142785696,-59.37048216786248,-46.46664766391621
3717,0.3283570892723181,-49.43098900694965,-46.119851262905875
3718,0.3282570642660665,-23.413533509224457,-45.87307628872879
3719,0.32815703925981493,-4.376610052201293,-45.350388248180764
3720,0.3280570142535634,-83.57787408195907,-45.77979895793194
3721,0.3279569892473118,-15.121271167279453,-45.292756462006516
3722,0.32785696424106026,-44.02834058448132,-45.85557450787286
3723,0.3277569392348087,-70.40659577855416,-46.06487745227489
3724,0.32765691422855714,-47.48079204325051,-46.35233139613657
3725,0.3275568892223055,-20.960537842510824,-45.78580306875584
3726,0.327456864216054,-36.8620528439446,-45.64834749324707
3727,0.3273568392098024,-2.845040103093602,-45.25563781013924
3728,0.3272568142035509,-57.704238573183964,-45.1417065133363
3729,0.3271567891972993,-74.37406036946564,-45.430005082973345
3730,0.3270567641910478,-65.23242024336461,-45.3563282930827
3731,0.3269567391847962,-64.72821148397992,-45.54588219997492
3732,0.3268567141785446,-46.61693333780957,-45.73141419851932
3733,0.32675668917229306,-47.53685636325454,-45.68308554057591
3734,0.3266566641660415,-96.65062555609819,-45.833364695683805
3735,0.32655663915978994,-35.92833755490812,-45.74276555913112
3736,0.3264566141535384,-57.294297813071815,-45.82301545935869
3737,0.3263565891472868,-16.720880846782105,-45.457904280714814
3738,0.3262565641410352,-58.25707670947196,-45.94561373465754
3739,0.3261565391347837,-18.843216812690965,-45.64769337403427
3740,0.3260565141285321,-54.16529233443308,-45.62113918996622
3741,0.3259564891222806,-74.9319902095323,-46.164102084401065
3742,0.325856464116029,-69.09570516133718,-46.775076198463914
3743,0.3257564391097774,-36.25203322785759,-46.507899164534045
3744,0.32565641410352586,-34.62162746692431,-46.24757435879275
3745,0.3255563890972743,-78.15514344209026,-46.63047934004447
3746,0.32545636409102274,-26.01206584496138,-46.54681928729981
3747,0.3253563390847712,-14.905431880648099,-46.11994059822083
3748,0.3252563140785196,-35.1526424400453,-45.95293939753626
3749,0.325156289072268,-35.59913609129409,-45.8657065771221
3750,0.3250562640660165,-68.64901818937015,-46.18988220216135
3751,0.3249562390597649,-54.0838715794622,-46.518032190452644
3752,0.3248562140535134,-53.616034441398206,-46.476826064878075
3753,0.3247561890472618,-44.04985312744946,-46.492863335824616
3754,0.3246561640410103,-46.23354837052774,-46.46301419957887
3755,0.32455613903475866,-13.78474122836159,-46.0273064019556
3756,0.3244561140285071,-36.47831782455239,-45.79814025967574
3757,0.32435608902225554,-48.68177195245839,-45.886286525856256
3758,0.324256064016004,-10.611531170670439,-45.404003971624704
3759,0.32415603900975243,-26.61957619787802,-45.59885835091655
3760,0.32405601400350087,-45.17745237501894,-45.93847174833574
3761,0.3239559889972493,-12.075164383681194,-45.12160913555831
3762,0.3238559639909977,-64.45916943986572,-45.41012908234451
3763,0.3237559389847462,-1.2928491154120394,-44.975360111115194
3764,0.3236559139784946,-15.330068697797579,-45.19483544684674
3765,0.3235558889722431,-6.191045032988107,-44.864243102795754
3766,0.32345586396599146,-73.77088306165916,-45.2581754373931
3767,0.32335583895973996,-52.29581385236037,-45.03072110077855
3768,0.32325581395348835,-30.46383163428405,-44.90488200131293
3769,0.3231557889472368,-23.056122419754235,-44.72957356800135
3770,0.32305576394098523,-9.175548737025455,-44.47769931891088
3771,0.32295573893473367,-37.14321409552969,-43.91083253923492
3772,0.3228557139284821,6.007488636216891,-43.46021317062024
3773,0.32275568892223055,-50.693284843087,-43.239581253162676
3774,0.322655663915979,-37.21655988530948,-43.22169757214965
3775,0.3225556389097274,-70.650191911744,-43.517832215999796
3776,0.3224556139034759,-68.46037084948088,-43.874163264098286
3777,0.32235558889722427,-44.0139602844057,-43.719265548842834
3778,0.32225556389097276,-14.426794166492403,-43.6764276568308
3779,0.32215553888472115,-52.754100515128,-43.83745663719596
3780,0.3220555138784696,-36.31808744480572,-43.98586085896929
3781,0.32195548887221803,-14.742304512082548,-43.58375323495049
3782,0.3218554638659665,-57.291452913676856,-43.748709198775735
3783,0.3217554388597149,-51.20080374245973,-43.73763766451626
3784,0.32165541385346336,-60.93347721366371,-44.40890065947261
3785,0.3215553888472118,-32.3568786817313,-44.438698325976475
3786,0.32145536384096024,-107.20552004751583,-45.73443477652725
3787,0.3213553388347087,-25.82817076016271,-45.21779018544882
3788,0.32125531382845707,1.949452570568063,-44.54826302203806
3789,0.32115528882220556,-16.44223138524149,-44.27080323084403
3790,0.32105526381595395,-60.37381915806061,-44.20018964425699
3791,0.32095523880970245,-19.899359274819787,-44.17785423123568
3792,0.32085521380345083,-53.39914509651634,-44.08078308478424
3793,0.3207551887971993,-68.55116619699962,-44.436823033359204
3794,0.3206551637909477,-36.575631013802905,-44.569282947839575
3795,0.32055513878469616,-36.00702507702329,-44.300599665555076
3796,0.3204551137784446,-17.73085061673244,-44.374364997066884
3797,0.32035508877219304,-79.99572275285507,-44.856372529026295
3798,0.3202550637659415,-52.069501797437226,-45.05330308244269
3799,0.32015503875968987,-10.874038668333498,-44.97425471867868
3800,0.32005501375343837,-73.02020017525233,-44.85843879241221
3801,0.31995498874718675,-88.97668081954367,-45.41373777573264
3802,0.31985496374093525,-59.92249500280536,-45.66363134745738
3803,0.31975493873468364,-59.452723025638,-45.09809279327373
3804,0.31965491372843213,-69.66726328415746,-45.144921393449785
3805,0.3195548887221805,-51.98937401613692,-45.335035443484784
3806,0.31945486371592896,-57.31465924726911,-45.6321556686268
3807,0.3193548387096774,-3.513275761515402,-45.01164322880083
3808,0.31925481370342584,-23.38350940540171,-44.61507902994229
3809,0.3191547886971743,-28.843546668646276,-43.82806468112929
3810,0.3190547636909227,-13.153748687661526,-44.004491609631366
3811,0.31895473868467117,-23.364455989685133,-43.453974742945896
3812,0.31885471367841955,-35.86238212411692,-42.83574348414979
3813,0.31875468867216805,-19.418535150200096,-42.28116048824849
3814,0.31865466366591644,-76.86565575171002,-42.688338111401706
3815,0.31855463865966493,-10.607055555039512,-41.93300838139585
3816,0.3184546136534133,-10.967805902513842,-41.44898161874235
3817,0.31835458864716176,-36.926372110221735,-41.32393544977508
3818,0.3182545636409102,-84.50628763125921,-41.93486299099543
3819,0.31815453863465865,-31.642978464069838,-42.20752667511411
3820,0.3180545136284071,-11.655033441520594,-41.48829826870972
3821,0.31795448862215553,-30.008576672263032,-41.63717132375957
3822,0.31785446361590397,-61.40207950791986,-41.81090871299395
3823,0.3177544386096524,-45.948339159677076,-41.566326146805174
3824,0.31765441360340085,-48.80772321135932,-41.57959545848627
3825,0.31755438859714924,-43.41947715914273,-41.80418485165258
3826,0.31745436359089774,1.6177563802653552,-41.41938675941049
3827,0.3173543385846461,-7.503094947513635,-41.46596730785468
3828,0.3172543135783946,-43.087478978165336,-41.319799711904494
3829,0.317154288572143,-30.160545564688285,-40.877664563856726
3830,0.31705426356589145,-4.898051949564721,-40.27432088091873
3831,0.3169542385596399,17.852166307610204,-39.44851710300282
3832,0.31685421355338833,-28.572373260397153,-39.2680715022287
3833,0.3167541885471368,-22.418513110534683,-39.0168880697015
3834,0.3166541635408852,-3.7474303500898003,-38.087856117641415
3835,0.31655413853463366,-13.90833443503162,-37.86765608644265
3836,0.31645411352838204,22.23284734603613,-37.07238463485157
3837,0.31635408852213054,-21.75019846709919,-37.12267781105474
3838,0.3162540635158789,5.5464995142323446,-36.4846420488177
3839,0.3161540385096274,-10.868989561054299,-36.404899776301335
3840,0.3160540135033758,5.7814240750503245,-35.8054326122065
3841,0.3159539884971243,-44.359927910331486,-35.49971198921449
3842,0.3158539634908727,-54.414977201359434,-35.35290470961471
3843,0.31575393848462113,-59.51832127456768,-35.585567590081816
